resultId,raceId,date,driverId,constructorId,number,grid,track,position,positionTeNaNt,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId
21437,868,7/8/2012,Vergne,Toro_Rosso,17,23,Buenos Aires,14,14,14,0,52,53.313,5164601,49,10,01:35.5,222.036,1
21438,868,7/8/2012,Rosberg,Mercedes,8,11,Budapest,15,15,15,0,52,57.394,5168682,49,11,01:35.7,221.489,1
21439,868,7/8/2012,Maldonado,Williams,18,7,Montreal,16,16,16,0,51,NaN,NaN,34,17,01:37.5,217.48,11
21440,868,7/8/2012,Kovalaine,Caterham,20,19,Indianapolis,17,17,17,0,51,NaN,NaN,37,19,01:38.1,216.293,11
21441,868,7/8/2012,Glock,Marussia,24,20,nurburgring,18,18,18,0,51,NaN,NaN,50,16,01:37.4,217.687,11
21442,868,7/8/2012,Pic,Marussia,25,24,Abu Dhabi,19,19,19,0,51,NaN,NaN,50,18,01:38.0,216.386,11
21443,868,7/8/2012,Rosa,HRT,22,21,Imola,20,20,20,0,50,NaN,NaN,44,21,01:39.6,212.889,12
21444,868,7/8/2012,Karthikeyan,HRT,23,22,Suzuka,21,21,21,0,50,NaN,NaN,50,20,01:38.3,215.658,12
21445,868,7/8/2012,Perez,Sauber,15,15,Singapore,NaN,R,22,0,11,NaN,NaN,3,22,01:39.8,212.541,4
21446,868,7/8/2012,Resta,Force_India,11,10,Hockenhein,NaN,R,23,0,2,NaN,NaN,NaN,0,NaN,NaN,4
21447,868,7/8/2012,Petrov,Caterham,21,18,Interlagos,NaN,W,24,0,0,NaN,NaN,NaN,0,NaN,NaN,5
21448,869,7/22/2012,Alonso,Ferrari,5,1,Melbourn,1,1,1,25,67,31:05.9,5465862,66,2,01:19.0,208.319,1
21449,869,7/22/2012,Button,Mclaren,3,6,Monaco,2,2,2,18,67,6.949,5472811,67,8,01:19.5,207.205,1
21450,869,7/22/2012,Raikkonen,Lotus_F1,9,10,Hockenhein,3,3,3,15,67,16.409,5482271,62,13,01:19.7,206.555,1
21451,869,7/22/2012,Kobauashi,Sauber,14,12,Velencia,4,4,4,12,67,21.925,5487787,56,9,01:19.5,207.163,1
21452,869,7/22/2012,Vettel,Red_Bull,1,2,Sepang,5,5,5,10,67,23.732,5489594,61,4,01:19.2,208.011,1
21453,869,7/22/2012,Perez,Sauber,15,17,Shanghai,6,6,6,8,67,27.896,5493758,62,6,01:19.3,207.725,1
21454,869,7/22/2012,Schumacher,Mercedes,7,3,Bahrain,7,7,7,6,67,28.97,5494832,57,1,01:18.7,209.163,1
21455,869,7/22/2012,Webber,Red_Bull,2,8,France,8,8,8,4,67,46.941,5512803,59,14,01:19.8,206.361,1
21456,869,7/22/2012,Hulkenberg,Force_India,12,4,Catalunya,9,9,9,2,67,48.162,5514024,56,7,01:19.4,207.458,1
21457,869,7/22/2012,Rosberg,Mercedes,8,21,Imola,10,10,10,1,67,48.889,5514751,59,3,01:19.1,208.158,1
21458,869,7/22/2012,Resta,Force_India,11,9,Silverstone,11,11,11,0,67,59.227,5525089,67,12,01:19.7,206.56,1
21459,869,7/22/2012,Massa,Ferrari,6,13,Spa,12,12,12,0,67,71.428,5537290,67,5,01:19.2,207.843,1
21460,869,7/22/2012,Riccardo,Toro_Rosso,16,11,Budapest,13,13,13,0,67,76.829,5542691,44,18,01:20.1,205.66,1
21461,869,7/22/2012,Vergne,Toro_Rosso,17,15,Singapore,14,14,14,0,67,76.965,5542827,59,11,01:19.6,206.747,1
21462,869,7/22/2012,Maldonado,Williams,18,5,Istanbul,15,15,15,0,66,NaN,NaN,59,10,01:19.6,206.846,11
21463,869,7/22/2012,Petrov,Caterham,21,18,Interlagos,16,16,16,0,66,NaN,NaN,62,16,01:20.0,205.837,11
21464,869,7/22/2012,B. Senna,Williams,19,14,Monza,17,17,17,0,66,NaN,NaN,62,15,01:19.9,206.103,11
21465,869,7/22/2012,Grosjean,Lotus_F1,10,19,Indianapolis,18,18,18,0,66,NaN,NaN,60,17,01:20.0,205.796,11
21466,869,7/22/2012,Kovalaine,Caterham,20,16,Fuji,19,19,19,0,65,NaN,NaN,61,20,01:20.6,204.307,12
21467,869,7/22/2012,Pic,Marussia,25,20,nurburgring,20,20,20,0,65,NaN,NaN,45,21,01:21.8,201.416,12
21468,869,7/22/2012,Rosa,HRT,22,23,Buenos Aires,21,21,21,0,64,NaN,NaN,51,23,01:22.4,199.817,13
21469,869,7/22/2012,Glock,Marussia,24,22,Suzuka,22,22,22,0,64,NaN,NaN,54,24,01:22.8,198.922,13
21470,869,7/22/2012,Karthikeyan,HRT,23,24,Abu Dhabi,23,23,23,0,64,NaN,NaN,55,22,01:21.8,201.33,13
21471,869,7/22/2012,Hamilton,Mclaren,4,7,Montreal,NaN,R,24,0,56,NaN,NaN,34,19,01:20.1,205.596,29
21472,870,7/29/2012,Hamilton,Mclaren,4,1,Melbourn,1,1,1,25,69,41:05.5,6065503,65,4,01:25.7,184.082,1
21473,870,7/29/2012,Raikkonen,Lotus_F1,9,5,Istanbul,2,2,2,18,69,1.032,6066535,41,6,01:25.7,183.972,1
21474,870,7/29/2012,Grosjean,Lotus_F1,10,2,Sepang,3,3,3,15,69,10.518,6076021,59,13,01:26.1,183.284,1
21475,870,7/29/2012,Vettel,Red_Bull,1,3,Bahrain,4,4,4,12,69,11.614,6077117,68,1,01:24.1,187.453,1
21476,870,7/29/2012,Alonso,Ferrari,5,6,Monaco,5,5,5,10,69,26.653,6092156,65,7,01:25.7,183.951,1
21477,870,7/29/2012,Button,Mclaren,3,4,Catalunya,6,6,6,8,69,30.243,6095746,58,10,01:25.8,183.751,1
21478,870,7/29/2012,B. Senna,Williams,19,9,Silverstone,7,7,7,6,69,33.899,6099402,65,16,01:26.2,182.863,1
21479,870,7/29/2012,Webber,Red_Bull,2,11,Budapest,8,8,8,4,69,34.458,6099961,41,3,01:25.4,184.674,1
21480,870,7/29/2012,Massa,Ferrari,6,7,Montreal,9,9,9,2,69,38.35,6103853,54,11,01:25.9,183.561,1
21481,870,7/29/2012,Rosberg,Mercedes,8,13,Spa,10,10,10,1,69,51.234,6116737,58,9,01:25.8,183.753,1
21482,870,7/29/2012,Hulkenberg,Force_India,12,10,Hockenhein,11,11,11,0,69,57.283,6122786,60,15,01:26.1,183.235,1
21483,870,7/29/2012,Resta,Force_India,11,12,Velencia,12,12,12,0,69,+1:02.887,6128390,57,12,01:26.0,183.441,1
21484,870,7/29/2012,Maldonado,Williams,18,8,France,13,13,13,0,69,+1:03.606,6129109,63,5,01:25.7,183.983,1
21485,870,7/29/2012,Perez,Sauber,15,14,Monza,14,14,14,0,69,+1:04.494,6129997,65,2,01:25.2,185.073,1
21486,870,7/29/2012,Riccardo,Toro_Rosso,16,18,Interlagos,15,15,15,0,68,NaN,NaN,59,17,01:26.5,182.313,11
21487,870,7/29/2012,Vergne,Toro_Rosso,17,16,Fuji,16,16,16,0,68,NaN,NaN,66,14,01:26.1,183.26,11
21488,870,7/29/2012,Kovalaine,Caterham,20,19,Indianapolis,17,17,17,0,68,NaN,NaN,62,18,01:26.6,182.13,11
21489,870,7/29/2012,Kobauashi,Sauber,14,15,Singapore,18,18,18,0,67,NaN,NaN,61,8,01:25.7,183.936,12
21490,870,7/29/2012,Petrov,Caterham,21,20,nurburgring,19,19,19,0,67,NaN,NaN,59,20,01:27.6,179.981,12
21491,870,7/29/2012,Pic,Marussia,25,21,Imola,20,20,20,0,67,NaN,NaN,22,22,01:28.7,177.754,12
21492,870,7/29/2012,Glock,Marussia,24,22,Suzuka,21,21,21,0,66,NaN,NaN,55,21,01:28.4,178.316,13
21493,870,7/29/2012,Rosa,HRT,22,23,Buenos Aires,22,22,22,0,66,NaN,NaN,56,23,01:28.8,177.678,13
21494,870,7/29/2012,Karthikeyan,HRT,23,24,Abu Dhabi,NaN,R,23,0,60,NaN,NaN,56,24,01:29.5,176.207,22
21495,870,7/29/2012,Schumacher,Mercedes,7,17,Shanghai,NaN,R,24,0,58,NaN,NaN,56,19,01:26.8,181.746,45
21496,871,9/2/2012,Button,Mclaren,3,1,Melbourn,1,1,1,25,44,29:08.5,5348530,40,10,01:54.3,220.611,1
21497,871,9/2/2012,Vettel,Red_Bull,1,10,Hockenhein,2,2,2,18,44,13.624,5362154,39,9,01:54.2,220.795,1
21498,871,9/2/2012,Raikkonen,Lotus_F1,9,3,Bahrain,3,3,3,15,44,25.334,5373864,34,5,01:53.6,221.879,1
21499,871,9/2/2012,Hulkenberg,Force_India,12,11,Budapest,4,4,4,12,44,27.843,5376373,40,6,01:53.8,221.645,1
21500,871,9/2/2012,Massa,Ferrari,6,14,Monza,5,5,5,10,44,29.845,5378375,30,3,01:53.5,222.223,1
21501,871,9/2/2012,Webber,Red_Bull,2,12,Velencia,6,6,6,8,44,31.244,5379774,42,7,01:53.8,221.629,1
21502,871,9/2/2012,Schumacher,Mercedes,7,13,Spa,7,7,7,6,44,53.374,5401904,37,4,01:53.5,222.139,1
21503,871,9/2/2012,Vergne,Toro_Rosso,17,15,Singapore,8,8,8,4,44,58.865,5407395,31,8,01:54.0,221.188,1
21504,871,9/2/2012,Riccardo,Toro_Rosso,16,16,Fuji,9,9,9,2,44,62.982,5411512,42,12,01:54.6,220.011,1
21505,871,9/2/2012,Resta,Force_India,11,9,Silverstone,10,10,10,1,44,63.783,5412313,28,11,01:54.6,220.093,1
21506,871,9/2/2012,Rosberg,Mercedes,8,23,Buenos Aires,11,11,11,0,44,65.111,5413641,39,2,01:53.1,222.992,1
21507,871,9/2/2012,B. Senna,Williams,19,17,Shanghai,12,12,12,0,44,71.529,5420059,43,1,01:52.8,223.488,1
21508,871,9/2/2012,Kobauashi,Sauber,14,2,Sepang,13,13,13,0,44,116.119,5464649,26,13,01:55.6,218.121,1
21509,871,9/2/2012,Petrov,Caterham,21,19,Indianapolis,14,14,14,0,43,NaN,NaN,28,15,01:56.7,215.985,11
21510,871,9/2/2012,Glock,Marussia,24,20,nurburgring,15,15,15,0,43,NaN,NaN,30,16,01:57.0,215.588,11
21511,871,9/2/2012,Pic,Marussia,25,22,Suzuka,16,16,16,0,43,NaN,NaN,27,18,01:57.9,213.791,11
21512,871,9/2/2012,Kovalaine,Caterham,20,18,Interlagos,17,17,17,0,43,NaN,NaN,33,14,01:56.5,216.479,11
21513,871,9/2/2012,Rosa,HRT,22,21,Imola,18,18,18,0,43,NaN,NaN,30,17,01:57.3,214.929,11
21514,871,9/2/2012,Karthikeyan,HRT,23,24,Abu Dhabi,NaN,R,19,0,29,NaN,NaN,16,19,01:59.1,211.684,20
21515,871,9/2/2012,Maldonado,Williams,18,6,Monaco,NaN,R,20,0,4,NaN,NaN,4,20,02:56.2,143.116,4
21516,871,9/2/2012,Perez,Sauber,15,4,Catalunya,NaN,R,21,0,0,NaN,NaN,NaN,0,NaN,NaN,4
21517,871,9/2/2012,Alonso,Ferrari,5,5,Istanbul,NaN,R,22,0,0,NaN,NaN,NaN,0,NaN,NaN,4
21518,871,9/2/2012,Hamilton,Mclaren,4,7,Montreal,NaN,R,23,0,0,NaN,NaN,NaN,0,NaN,NaN,4
21519,871,9/2/2012,Grosjean,Lotus_F1,10,8,France,NaN,R,24,0,0,NaN,NaN,NaN,0,NaN,NaN,4
21520,872,9/9/2012,Hamilton,Mclaren,4,1,Melbourn,1,1,1,25,53,19:41.2,4781221,52,5,01:28.4,235.841,1
21521,872,9/9/2012,Perez,Sauber,15,12,Velencia,2,2,2,18,53,4.356,4785577,53,2,01:27.6,238.171,1
21522,872,9/9/2012,Alonso,Ferrari,5,10,Hockenhein,3,3,3,15,53,20.594,4801815,44,11,01:28.8,234.758,1
21523,872,9/9/2012,Massa,Ferrari,6,3,Bahrain,4,4,4,12,53,29.667,4810888,33,12,01:28.9,234.55,1
21524,872,9/9/2012,Raikkonen,Lotus_F1,9,7,Montreal,5,5,5,10,53,30.881,4812102,52,17,01:29.1,234.036,1
21525,872,9/9/2012,Schumacher,Mercedes,7,4,Catalunya,6,6,6,8,53,31.259,4812480,51,3,01:27.7,237.748,1
21526,872,9/9/2012,Rosberg,Mercedes,8,6,Monaco,7,7,7,6,53,33.55,4814771,53,1,01:27.2,239.053,1
21527,872,9/9/2012,Resta,Force_India,11,9,Silverstone,8,8,8,4,53,41.057,4822278,51,16,01:29.1,234.144,1
21528,872,9/9/2012,Kobauashi,Sauber,14,8,France,9,9,9,2,53,43.898,4825119,39,14,01:29.0,234.239,1
21529,872,9/9/2012,B. Senna,Williams,19,13,Spa,10,10,10,1,53,48.144,4829365,52,10,01:28.7,235.004,1
21530,872,9/9/2012,Maldonado,Williams,18,22,Suzuka,11,11,11,0,53,48.682,4829903,51,4,01:28.1,236.843,1
21531,872,9/9/2012,Riccardo,Toro_Rosso,16,14,Monza,12,12,12,0,53,50.316,4831537,46,7,01:28.6,235.325,1
21532,872,9/9/2012,d'Ambrosio,Lotus_F1,10,15,Singapore,13,13,13,0,53,+1:15.861,4857082,52,8,01:28.7,235.177,1
21533,872,9/9/2012,Kovalaine,Caterham,20,17,Shanghai,14,14,14,0,52,NaN,NaN,46,19,01:29.4,233.277,11
21534,872,9/9/2012,Petrov,Caterham,21,18,Interlagos,15,15,15,0,52,NaN,NaN,46,15,01:29.1,234.149,11
21535,872,9/9/2012,Pic,Marussia,25,20,nurburgring,16,16,16,0,52,NaN,NaN,44,20,01:29.8,232.357,11
21536,872,9/9/2012,Glock,Marussia,24,19,Indianapolis,17,17,17,0,52,NaN,NaN,50,21,01:29.9,232.008,11
21537,872,9/9/2012,Rosa,HRT,22,23,Buenos Aires,18,18,18,0,52,NaN,NaN,51,22,01:30.4,230.699,11
21538,872,9/9/2012,Karthikeyan,HRT,23,21,Imola,19,19,19,0,52,NaN,NaN,44,23,01:31.1,228.957,11
21539,872,9/9/2012,Webber,Red_Bull,2,11,Budapest,20,20,20,0,51,NaN,NaN,43,18,01:29.2,233.792,76
21540,872,9/9/2012,Hulkenberg,Force_India,12,24,Abu Dhabi,21,21,21,0,50,NaN,NaN,46,6,01:28.6,235.439,23
21541,872,9/9/2012,Vettel,Red_Bull,1,5,Istanbul,22,22,22,0,47,NaN,NaN,46,9,01:28.7,235.081,91
21542,872,9/9/2012,Button,Mclaren,3,2,Sepang,NaN,R,23,0,32,NaN,NaN,31,13,01:28.9,234.518,32
21543,872,9/9/2012,Vergne,Toro_Rosso,17,16,Fuji,NaN,R,24,0,8,NaN,NaN,6,24,01:32.0,226.776,22
21544,873,9/23/2012,Vettel,Red_Bull,1,3,Bahrain,1,1,1,25,59,00:26.1,7226144,50,3,01:52.1,162.865,1
21545,873,9/23/2012,Button,Mclaren,3,4,Catalunya,2,2,2,18,59,8.959,7235103,47,4,01:52.6,162.155,1
21546,873,9/23/2012,Alonso,Ferrari,5,5,Istanbul,3,3,3,15,59,15.227,7241371,53,5,01:52.7,162.034,1
21547,873,9/23/2012,Resta,Force_India,11,6,Monaco,4,4,4,12,59,19.063,7245207,54,7,01:52.9,161.716,1
21548,873,9/23/2012,Rosberg,Mercedes,8,10,Hockenhein,5,5,5,10,59,34.784,7260928,55,12,01:53.9,160.344,1
21549,873,9/23/2012,Raikkonen,Lotus_F1,9,12,Velencia,6,6,6,8,59,35.759,7261903,53,11,01:53.8,160.502,1
21550,873,9/23/2012,Grosjean,Lotus_F1,10,8,France,7,7,7,6,59,36.698,7262842,56,14,01:54.1,160.027,1
21551,873,9/23/2012,Massa,Ferrari,6,13,Spa,8,8,8,4,59,42.829,7268973,47,13,01:54.0,160.204,1
21552,873,9/23/2012,Riccardo,Toro_Rosso,16,15,Singapore,9,9,9,2,59,45.82,7271964,53,15,01:54.3,159.825,1
21553,873,9/23/2012,Perez,Sauber,15,14,Monza,10,10,10,1,59,50.619,7276763,51,6,01:52.8,161.935,1
21554,873,9/23/2012,Webber,Red_Bull,2,7,Montreal,11,11,11,0,59,87.175,7313319,53,10,01:53.7,160.585,1
21555,873,9/23/2012,Glock,Marussia,24,20,nurburgring,12,12,12,0,59,91.918,7318062,30,21,01:56.1,157.36,1
21556,873,9/23/2012,Kobauashi,Sauber,14,17,Shanghai,13,13,13,0,59,97.141,7323285,52,2,01:51.7,163.513,1
21557,873,9/23/2012,Hulkenberg,Force_India,12,11,Budapest,14,14,14,0,59,99.413,7325557,52,1,01:51.0,164.48,1
21558,873,9/23/2012,Kovalaine,Caterham,20,19,Indianapolis,15,15,15,0,59,107.967,7334111,48,18,01:55.2,158.485,1
21559,873,9/23/2012,Pic,Marussia,25,21,Imola,16,16,16,0,59,132.925,7359069,37,22,01:56.5,156.781,1
21560,873,9/23/2012,Rosa,HRT,22,24,Abu Dhabi,17,17,17,0,58,NaN,NaN,48,23,01:57.7,155.202,11
21561,873,9/23/2012,B. Senna,Williams,19,22,Suzuka,18,18,18,0,57,NaN,NaN,27,9,01:53.6,160.749,31
21562,873,9/23/2012,Petrov,Caterham,21,18,Interlagos,19,19,19,0,57,NaN,NaN,44,17,01:55.1,158.613,12
21563,873,9/23/2012,Vergne,Toro_Rosso,17,16,Fuji,NaN,R,20,0,38,NaN,NaN,28,8,01:53.5,160.891,4
21564,873,9/23/2012,Schumacher,Mercedes,7,9,Silverstone,NaN,R,21,0,38,NaN,NaN,26,20,01:56.0,157.374,4
21565,873,9/23/2012,Maldonado,Williams,18,2,Sepang,NaN,R,22,0,36,NaN,NaN,27,16,01:55.1,158.641,9
21566,873,9/23/2012,Karthikeyan,HRT,23,23,Buenos Aires,NaN,R,23,0,30,NaN,NaN,26,24,01:58.5,154.107,3
21567,873,9/23/2012,Hamilton,Mclaren,4,1,Melbourn,NaN,R,24,0,22,NaN,NaN,14,19,01:55.5,158.063,6
21568,874,10/7/2012,Vettel,Red_Bull,1,1,Melbourn,1,1,1,25,53,28:56.2,5336242,52,1,01:35.8,218.276,1
21569,874,10/7/2012,Massa,Ferrari,6,10,Hockenhein,2,2,2,18,53,20.639,5356881,50,5,01:36.9,215.753,1
21570,874,10/7/2012,Kobauashi,Sauber,14,3,Bahrain,3,3,3,15,53,24.538,5360780,52,3,01:36.7,216.233,1
21571,874,10/7/2012,Button,Mclaren,3,8,France,4,4,4,12,53,25.098,5361340,51,2,01:36.6,216.396,1
21572,874,10/7/2012,Hamilton,Mclaren,4,9,Silverstone,5,5,5,10,53,46.49,5382732,45,11,01:37.8,213.842,1
21573,874,10/7/2012,Raikkonen,Lotus_F1,9,7,Montreal,6,6,6,8,53,50.424,5386666,49,13,01:37.9,213.566,1
21574,874,10/7/2012,Hulkenberg,Force_India,12,15,Singapore,7,7,7,6,53,51.159,5387401,46,14,01:37.9,213.453,1
21575,874,10/7/2012,Maldonado,Williams,18,12,Velencia,8,8,8,4,53,52.364,5388606,45,12,01:37.8,213.818,1
21576,874,10/7/2012,Webber,Red_Bull,2,2,Sepang,9,9,9,2,53,54.675,5390917,49,7,01:37.1,215.233,1
21577,874,10/7/2012,Riccardo,Toro_Rosso,16,14,Monza,10,10,10,1,53,66.919,5403161,50,8,01:37.5,214.511,1
21578,874,10/7/2012,Schumacher,Mercedes,7,23,Buenos Aires,11,11,11,0,53,67.769,5404011,43,6,01:36.9,215.646,1
21579,874,10/7/2012,Resta,Force_India,11,11,Budapest,12,12,12,0,53,83.46,5419702,48,10,01:37.5,214.335,1
21580,874,10/7/2012,Vergne,Toro_Rosso,17,19,Indianapolis,13,13,13,0,53,88.645,5424887,39,9,01:37.5,214.339,1
21581,874,10/7/2012,B. Senna,Williams,19,16,Fuji,14,14,14,0,53,88.709,5424951,44,4,01:36.8,215.92,1
21582,874,10/7/2012,Kovalaine,Caterham,20,17,Shanghai,15,15,15,0,52,NaN,NaN,52,15,01:38.0,213.224,11
21583,874,10/7/2012,Glock,Marussia,24,18,Interlagos,16,16,16,0,52,NaN,NaN,48,18,01:38.8,211.685,11
21584,874,10/7/2012,Petrov,Caterham,21,22,Suzuka,17,17,17,0,52,NaN,NaN,47,17,01:38.3,212.572,11
21585,874,10/7/2012,Rosa,HRT,22,20,nurburgring,18,18,18,0,52,NaN,NaN,50,20,01:39.4,210.417,11
21586,874,10/7/2012,Grosjean,Lotus_F1,10,4,Catalunya,19,19,19,0,51,NaN,NaN,32,16,01:38.3,212.717,12
21587,874,10/7/2012,Pic,Marussia,25,21,Imola,NaN,R,20,0,37,NaN,NaN,34,21,01:40.5,208.026,5
21588,874,10/7/2012,Karthikeyan,HRT,23,24,Abu Dhabi,NaN,R,21,0,32,NaN,NaN,21,22,01:41.4,206.19,76
21589,874,10/7/2012,Perez,Sauber,15,5,Istanbul,NaN,R,22,0,18,NaN,NaN,17,19,01:39.0,211.199,20
21590,874,10/7/2012,Alonso,Ferrari,5,6,Monaco,NaN,R,23,0,0,NaN,NaN,NaN,0,NaN,NaN,4
21591,874,10/7/2012,Rosberg,Mercedes,8,13,Spa,NaN,R,24,0,0,NaN,NaN,NaN,0,NaN,NaN,4
21592,875,10/14/2012,Vettel,Red_Bull,1,2,Sepang,1,1,1,25,55,36:28.7,5788651,55,5,01:42.5,197.211,1
21593,875,10/14/2012,Webber,Red_Bull,2,1,Melbourn,2,2,2,18,55,8.231,5796882,54,1,01:42.0,198.104,1
21594,875,10/14/2012,Alonso,Ferrari,5,4,Catalunya,3,3,3,15,55,13.944,5802595,52,3,01:42.4,197.321,1
21595,875,10/14/2012,Massa,Ferrari,6,6,Monaco,4,4,4,12,55,20.168,5808819,48,2,01:42.2,197.707,1
21596,875,10/14/2012,Raikkonen,Lotus_F1,9,5,Istanbul,5,5,5,10,55,36.739,5825390,51,11,01:42.8,196.592,1
21597,875,10/14/2012,Hulkenberg,Force_India,12,8,France,6,6,6,8,55,45.301,5833952,54,6,01:42.6,196.931,1
21598,875,10/14/2012,Grosjean,Lotus_F1,10,7,Montreal,7,7,7,6,55,54.812,5843463,44,10,01:42.8,196.666,1
21599,875,10/14/2012,Vergne,Toro_Rosso,17,16,Fuji,8,8,8,4,55,69.589,5858240,48,8,01:42.7,196.785,1
21600,875,10/14/2012,Riccardo,Toro_Rosso,16,21,Imola,9,9,9,2,55,71.787,5860438,45,12,01:43.1,195.97,1
21601,875,10/14/2012,Hamilton,Mclaren,4,3,Bahrain,10,10,10,1,55,79.692,5868343,49,9,01:42.7,196.785,1
21602,875,10/14/2012,Perez,Sauber,15,12,Velencia,11,11,11,0,55,80.062,5868713,49,4,01:42.5,197.219,1
21603,875,10/14/2012,Resta,Force_India,11,14,Monza,12,12,12,0,55,84.448,5873099,48,15,01:43.5,195.272,1
21604,875,10/14/2012,Schumacher,Mercedes,7,10,Hockenhein,13,13,13,0,55,89.241,5877892,49,13,01:43.2,195.902,1
21605,875,10/14/2012,Maldonado,Williams,18,15,Singapore,14,14,14,0,55,94.924,5883575,55,7,01:42.7,196.865,1
21606,875,10/14/2012,B. Senna,Williams,19,17,Shanghai,15,15,15,0,55,96.902,5885553,49,14,01:43.4,195.472,1
21607,875,10/14/2012,Petrov,Caterham,21,18,Interlagos,16,16,16,0,54,NaN,NaN,50,18,01:45.0,192.49,11
21608,875,10/14/2012,Kovalaine,Caterham,20,19,Indianapolis,17,17,17,0,54,NaN,NaN,43,17,01:45.0,192.596,11
21609,875,10/14/2012,Glock,Marussia,24,20,nurburgring,18,18,18,0,54,NaN,NaN,42,19,01:45.2,192.082,11
21610,875,10/14/2012,Pic,Marussia,25,24,Abu Dhabi,19,19,19,0,53,NaN,NaN,52,16,01:44.5,193.505,12
21611,875,10/14/2012,Karthikeyan,HRT,23,23,Buenos Aires,20,20,20,0,53,NaN,NaN,39,21,01:47.1,188.795,12
21612,875,10/14/2012,Rosa,HRT,22,22,Suzuka,NaN,R,21,0,16,NaN,NaN,9,22,01:49.9,183.996,37
21613,875,10/14/2012,Kobauashi,Sauber,14,13,Spa,NaN,R,22,0,16,NaN,NaN,3,20,01:47.1,188.799,130
21614,875,10/14/2012,Rosberg,Mercedes,8,9,Silverstone,NaN,R,23,0,1,NaN,NaN,NaN,0,NaN,NaN,4
21615,875,10/14/2012,Button,Mclaren,3,11,Budapest,NaN,R,24,0,0,NaN,NaN,NaN,0,NaN,NaN,4
21616,876,10/28/2012,Vettel,Red_Bull,1,1,Melbourn,1,1,1,25,60,31:10.7,5470744,60,4,01:28.7,207.95,1
21617,876,10/28/2012,Alonso,Ferrari,5,5,Istanbul,2,2,2,18,60,9.437,5480181,60,3,01:28.6,208.168,1
21618,876,10/28/2012,Webber,Red_Bull,2,2,Sepang,3,3,3,15,60,13.217,5483961,59,6,01:29.0,207.235,1
21619,876,10/28/2012,Hamilton,Mclaren,4,3,Bahrain,4,4,4,12,60,13.909,5484653,58,5,01:28.9,207.433,1
21620,876,10/28/2012,Button,Mclaren,3,4,Catalunya,5,5,5,10,60,26.266,5497010,60,1,01:28.2,209.176,1
21621,876,10/28/2012,Massa,Ferrari,6,6,Monaco,6,6,6,8,60,44.674,5515418,59,11,01:29.3,206.646,1
21622,876,10/28/2012,Raikkonen,Lotus_F1,9,7,Montreal,7,7,7,6,60,45.227,5515971,54,12,01:29.4,206.482,1
21623,876,10/28/2012,Hulkenberg,Force_India,12,12,Velencia,8,8,8,4,60,54.998,5525742,60,10,01:29.2,206.769,1
21624,876,10/28/2012,Grosjean,Lotus_F1,10,11,Budapest,9,9,9,2,60,56.103,5526847,57,15,01:29.5,206.094,1
21625,876,10/28/2012,B. Senna,Williams,19,13,Spa,10,10,10,1,60,+1:14.975,5545719,60,2,01:28.4,208.637,1
21626,876,10/28/2012,Rosberg,Mercedes,8,10,Hockenhein,11,11,11,0,60,+1:21.694,5552438,59,14,01:29.5,206.163,1
21627,876,10/28/2012,Resta,Force_India,11,16,Fuji,12,12,12,0,60,+1:22.815,5553559,59,7,01:29.1,207.103,1
21628,876,10/28/2012,Riccardo,Toro_Rosso,16,15,Singapore,13,13,13,0,60,+1:26.064,5556808,57,13,01:29.4,206.283,1
21629,876,10/28/2012,Kobauashi,Sauber,14,17,Shanghai,14,14,14,0,60,+1:26.495,5557239,51,8,01:29.2,206.829,1
21630,876,10/28/2012,Vergne,Toro_Rosso,17,18,Interlagos,15,15,15,0,59,NaN,NaN,59,17,01:30.1,204.792,11
21631,876,10/28/2012,Maldonado,Williams,18,9,Silverstone,16,16,16,0,59,NaN,NaN,50,16,01:30.1,204.847,11
21632,876,10/28/2012,Petrov,Caterham,21,19,Indianapolis,17,17,17,0,59,NaN,NaN,58,19,01:31.2,202.384,11
21633,876,10/28/2012,Kovalaine,Caterham,20,20,nurburgring,18,18,18,0,59,NaN,NaN,57,18,01:30.8,203.225,11
21634,876,10/28/2012,Pic,Marussia,25,24,Abu Dhabi,19,19,19,0,59,NaN,NaN,55,20,01:31.4,201.935,11
21635,876,10/28/2012,Glock,Marussia,24,21,Imola,20,20,20,0,58,NaN,NaN,56,21,01:31.7,201.153,12
21636,876,10/28/2012,Karthikeyan,HRT,23,23,Buenos Aires,21,21,21,0,58,NaN,NaN,53,22,01:32.2,200.193,12
21637,876,10/28/2012,Schumacher,Mercedes,7,14,Monza,22,22,22,0,55,NaN,NaN,53,9,01:29.2,206.769,31
21638,876,10/28/2012,Rosa,HRT,22,22,Suzuka,NaN,R,23,0,43,NaN,NaN,39,24,01:32.9,198.677,3
21639,876,10/28/2012,Perez,Sauber,15,8,France,NaN,R,24,0,21,NaN,NaN,17,23,01:32.2,200.091,3
21640,877,11/4/2012,Raikkonen,Lotus_F1,9,4,Catalunya,1,1,1,25,55,45:58.7,6358667,50,3,01:44.5,191.41,1
21641,877,11/4/2012,Alonso,Ferrari,5,6,Monaco,2,2,2,18,55,0.852,6359519,53,2,01:44.1,192.087,1
21642,877,11/4/2012,Vettel,Red_Bull,1,24,Abu Dhabi,3,3,3,15,55,4.163,6362830,54,1,01:44.0,192.32,1
